Tb,Tc,Tr
0.8615,0.047,0.0915
0.8613,0.0316,0.1071
0.8611,0.0708,0.0681
0.8611,0.092,0.0469
0.861,0.0493,0.0897
0.861,0.0568,0.0822
0.8609,0.0793,0.0598
0.8607,0.0684,0.0709
0.8607,0.0905,0.0488
0.8606,0.0222,0.1172
0.8606,0.0365,0.1029
0.8606,0.1023,0.0371
0.8605,0.0381,0.1014
0.8605,0.0498,0.0897
0.8605,0.0796,0.0599
0.8604,0.0802,0.0594
0.8604,0.0916,0.048
0.8603,0.0867,0.053
0.8603,0.0872,0.0525
0.8603,0.0915,0.0482
0.8602,0.0898,0.05
0.8602,0.1016,0.0382
0.8601,0,0.1399
0.8601,0.0099,0.13
0.8601,0.0705,0.0694
0.8601,0.0789,0.061
0.86,0.1103,0.0297
0.86,0.1175,0.0225
0.8599,0.0034,0.1367
0.8597,0.039,0.1013
0.8597,0.0771,0.0632
0.8592,0.0709,0.0699
0.8592,0.0761,0.0647
0.8591,0.0548,0.0861
0.8591,0.0591,0.0818
0.8591,0.0683,0.0726
0.8591,0.074,0.0669
0.8589,0.0455,0.0956
0.8589,0.0748,0.0663
0.8589,0.0925,0.0486
0.8588,0.0848,0.0564
0.8587,0.0478,0.0935
0.8586,0.0206,0.1208
0.8584,0.1052,0.0364
0.8583,0.0462,0.0955
0.8583,0.0921,0.0496
0.8581,0.0946,0.0473
0.858,0.0541,0.0879
0.858,0.1156,0.0264
0.8579,0.0459,0.0962
0.8578,0.065,0.0772
0.8577,0.1423,0
0.8575,0.0977,0.0448
0.8574,0.069,0.0736
0.8573,0.0805,0.0622
0.8571,0.0694,0.0735
0.8571,0.105,0.0379
0.857,0.0648,0.0782
0.857,0.0781,0.0649
0.8569,0.0799,0.0632
0.8568,0.0619,0.0813
0.8568,0.0786,0.0646
0.8567,0.0257,0.1176
0.8567,0.0556,0.0877
0.8566,0.0296,0.1138
0.8566,0.0617,0.0817
0.8566,0.0672,0.0762
0.8565,0.0155,0.128
0.8565,0.0535,0.09
0.8565,0.0848,0.0587
0.8564,0.0295,0.1141
0.8564,0.0785,0.0651
0.8564,0.0974,0.0462
0.8562,0.0388,0.105
0.8562,0.0514,0.0924
0.8561,0.0706,0.0733
0.856,0.059,0.085
0.8559,0.123,0.0211
0.8558,0.0686,0.0756
0.8558,0.082,0.0622
0.8557,0.1103,0.034
0.8556,0.1155,0.0289
0.8555,0,0.1445
0.8554,0.0897,0.0549
0.8553,0.0821,0.0626
0.8553,0.1029,0.0418
0.8552,0.023,0.1218
0.8551,0.0581,0.0868
0.855,0.0779,0.0671
0.855,0.083,0.062
0.8549,0.0615,0.0836
0.8549,0.1178,0.0273
0.8548,0.0678,0.0774
0.8548,0.0817,0.0635
0.8547,0.0765,0.0688
0.8545,0.0611,0.0844
0.8545,0.0658,0.0797
0.8544,0.1066,0.039
0.8543,0.0616,0.0841
0.8541,0.0688,0.0771
0.8541,0.0874,0.0585
0.8541,0.0983,0.0476
0.8538,0.0782,0.068
0.8538,0.0864,0.0598
0.8538,0.1081,0.0381
0.8534,0.0253,0.1213
0.8534,0.0609,0.0857
0.8534,0.0893,0.0573
0.8534,0.097,0.0496
0.853,0.0508,0.0962
0.8529,0.0413,0.1058
0.8529,0.0567,0.0904
0.8529,0.0762,0.0709
0.8527,0.0706,0.0767
0.8526,0.0757,0.0717
0.8525,0.0618,0.0857
0.8524,0.055,0.0926
0.8524,0.0775,0.0701
0.8524,0.0811,0.0665
0.8524,0.1101,0.0375
0.8523,0.0665,0.0812
0.8522,0.0382,0.1096
0.8522,0.1126,0.0352
0.8521,0.0699,0.078
0.852,0.0699,0.0781
0.852,0.1066,0.0414
0.8519,0.0767,0.0714
0.8519,0.0811,0.067
0.8519,0.0975,0.0506
0.8517,0.086,0.0623
0.8517,0.1007,0.0476
0.8517,0.1029,0.0454
0.8516,0.0684,0.08
0.8515,0.0735,0.075
0.8515,0.0847,0.0638
0.8514,0.0269,0.1217
0.8514,0.0545,0.0941
0.8514,0.0706,0.078
0.8514,0.0884,0.0602
0.8513,0.063,0.0857
0.8513,0.0969,0.0518
0.8513,0.0995,0.0492
0.8512,0.0663,0.0825
0.8511,0.0368,0.1121
0.8511,0.0593,0.0896
0.8509,0.0624,0.0867
0.8508,0.0748,0.0744
0.8508,0.0851,0.0641
0.8507,0.0749,0.0744
0.8506,0.0093,0.1401
0.8506,0.0687,0.0807
0.8505,0.0143,0.1352
0.8505,0.0214,0.1281
0.8505,0.0587,0.0908
0.8505,0.0736,0.0759
0.8505,0.0788,0.0707
0.8505,0.1001,0.0494
0.8501,0.0661,0.0838
0.8501,0.0825,0.0674
0.85,0.0304,0.1196
0.85,0.0637,0.0863
0.8499,0.0612,0.0889
0.8498,0.0838,0.0664
0.8497,0.0601,0.0902
0.8497,0.0823,0.068
0.8497,0.0905,0.0598
0.8496,0.0746,0.0758
0.8495,0.0502,0.1003
0.8494,0.0597,0.0909
0.8494,0.0777,0.0729
0.8492,0.0632,0.0876
0.8492,0.0674,0.0834
0.8492,0.079,0.0718
0.8491,0.0921,0.0588
0.849,0.0841,0.0669
0.849,0.095,0.056
0.8488,0.0732,0.078
0.8488,0.0875,0.0637
0.8488,0.0959,0.0553
0.8487,0.0035,0.1478
0.8487,0.0397,0.1116
0.8487,0.0695,0.0818
0.8485,0.0531,0.0984
0.8485,0.0688,0.0827
0.8481,0.0613,0.0906
0.8481,0.127,0.0249
0.848,0.0914,0.0606
0.848,0.0988,0.0532
0.8479,0.1268,0.0253
0.8478,0.0902,0.062
0.8476,0.066,0.0864
0.8476,0.0722,0.0802
0.8476,0.0768,0.0756
0.8475,0.1319,0.0206
0.8473,0.0578,0.0949
0.8472,0.0582,0.0946
0.8471,0.0475,0.1054
0.8471,0.0837,0.0692
0.8471,0.0856,0.0673
0.847,0.0668,0.0862
0.847,0.0844,0.0686
0.8469,0.046,0.1071
0.8465,0.0022,0.1513
0.8465,0.0369,0.1166
0.8464,0.0439,0.1097
0.8462,0.0781,0.0757
0.8462,0.0807,0.0731
0.8461,0.0732,0.0807
0.8461,0.0808,0.0731
0.846,0.0462,0.1078
0.846,0.0609,0.0931
0.8459,0.0023,0.1518
0.8458,0.0624,0.0918
0.8456,0.0617,0.0927
0.8455,0.0808,0.0737
0.8454,0.0368,0.1178
0.8453,0.0847,0.07
0.8452,0.1053,0.0495
0.8451,0.0482,0.1067
0.8451,0.1315,0.0234
0.845,0.0774,0.0776
0.845,0.0867,0.0683
0.845,0.1121,0.0429
0.8449,0.0802,0.0749
0.8448,0.0731,0.0821
0.8447,0.0487,0.1066
0.8447,0.0556,0.0997
0.8446,0.077,0.0784
0.8446,0.0791,0.0763
0.8446,0.0796,0.0758
0.8446,0.0844,0.071
0.8446,0.117,0.0384
0.8445,0.0608,0.0947
0.8445,0.0819,0.0736
0.8444,0.0854,0.0702
0.8444,0.1054,0.0502
0.8442,0.055,0.1008
0.844,0.1103,0.0457
0.8439,0.1019,0.0542
0.8438,0.0433,0.1129
0.8438,0.0839,0.0723
0.8438,0.0933,0.0629
0.8437,0.0638,0.0925
0.8437,0.0839,0.0724
0.8436,0.0287,0.1277
0.8436,0.0833,0.0731
0.8436,0.0835,0.0729
0.8436,0.0913,0.0651
0.8436,0.0921,0.0643
0.8435,0.0659,0.0906
0.8435,0.087,0.0695
0.8433,0.0547,0.102
0.8433,0.0806,0.0761
0.8433,0.0824,0.0743
0.8432,0.0827,0.0741
0.843,0.0792,0.0778
0.8429,0.0769,0.0802
0.8429,0.0994,0.0577
0.8428,0.0312,0.126
0.8427,0.0605,0.0968
0.8427,0.0978,0.0595
0.8426,0.0516,0.1058
0.8426,0.0928,0.0646
0.8425,0.0639,0.0936
0.8425,0.0914,0.0661
0.8425,0.1394,0.0181
0.8424,0.0686,0.089
0.8422,0.0547,0.1031
0.8421,0.0569,0.101
0.842,0.0519,0.1061
0.8419,0.0814,0.0767
0.8418,0.0075,0.1507
0.8418,0.0183,0.1399
0.8418,0.0688,0.0894
0.8418,0.0811,0.0771
0.8417,0.1064,0.0519
0.8415,0.0802,0.0783
0.8414,0.0525,0.1061
0.8414,0.0587,0.0999
0.8414,0.1149,0.0437
0.8413,0.0742,0.0845
0.8413,0.0996,0.0591
0.8413,0.1518,0.0069
0.841,0.0999,0.0591
0.8409,0.0793,0.0798
0.8408,0.1073,0.0519
0.8407,0.0522,0.1071
0.8407,0.094,0.0653
0.8406,0.0278,0.1316
0.8405,0.0818,0.0777
0.8405,0.1106,0.0489
0.8405,0.1136,0.0459
0.8404,0.0551,0.1045
0.8404,0.0584,0.1012
0.8404,0.0799,0.0797
0.8403,0.097,0.0627
0.8402,0.0601,0.0997
0.8402,0.0701,0.0897
0.8399,0.0963,0.0638
0.8398,0.0999,0.0603
0.8396,0.0696,0.0908
0.8395,0.0919,0.0686
0.8394,0.0856,0.075
0.8394,0.0868,0.0738
0.8392,0.1265,0.0343
0.8391,0.0627,0.0982
0.8391,0.0951,0.0658
0.8391,0.1132,0.0477
0.839,0.0437,0.1173
0.839,0.1002,0.0608
0.8389,0.1224,0.0387
0.8388,0.0601,0.1011
0.8387,0.0508,0.1105
0.8386,0.0496,0.1118
0.8386,0.0809,0.0805
0.8386,0.1042,0.0572
0.8385,0.0083,0.1532
0.8384,0.0867,0.0749
0.8382,0.073,0.0888
0.8382,0.0768,0.085
0.8382,0.1096,0.0522
0.838,0.0386,0.1234
0.838,0.0601,0.1019
0.838,0.095,0.067
0.8377,0.0285,0.1338
0.8377,0.0841,0.0782
0.8377,0.1026,0.0597
0.8377,0.111,0.0513
0.8376,0.0521,0.1103
0.8374,0.1022,0.0604
0.8374,0.1109,0.0517
0.8372,0.0589,0.1039
0.8372,0.0638,0.099
0.8372,0.08,0.0828
0.8371,0.0776,0.0853
0.8371,0.078,0.0849
0.837,0.0797,0.0833
0.8369,0.0786,0.0845
0.8369,0.0842,0.0789
0.8369,0.1223,0.0408
0.8369,0.1271,0.036
0.8368,0.063,0.1002
0.8368,0.0744,0.0888
0.8367,0.0824,0.0809
0.8366,0.0575,0.1059
0.8366,0.064,0.0994
0.8363,0.1138,0.0499
0.8361,0.0483,0.1156
0.8361,0.0868,0.0771
0.8361,0.1085,0.0554
0.8359,0.0517,0.1124
0.8358,0.0357,0.1285
0.8358,0.0393,0.1249
0.8356,0.0798,0.0846
0.8356,0.0889,0.0755
0.8355,0.0685,0.096
0.8355,0.0726,0.0919
0.8355,0.0892,0.0753
0.8353,0.0724,0.0923
0.8353,0.0828,0.0819
0.8352,0.0795,0.0853
0.8351,0.0714,0.0935
0.8351,0.0756,0.0893
0.835,0.1258,0.0392
0.8348,0.0121,0.1531
0.8348,0.1031,0.0621
0.8347,0.0771,0.0882
0.8347,0.0831,0.0822
0.8346,0.0844,0.081
0.8346,0.088,0.0774
0.8343,0.0484,0.1173
0.8343,0.0688,0.0969
0.8343,0.0898,0.0759
0.8342,0.0613,0.1045
0.8341,0.1281,0.0378
0.834,0.0581,0.1079
0.8339,0.1021,0.064
0.8337,0.0948,0.0715
0.8336,0,0.1664
0.8336,0.0863,0.0801
0.8336,0.1026,0.0638
0.8334,0.0665,0.1001
0.8333,0.0418,0.1249
0.8333,0.09,0.0767
0.8332,0.0688,0.098
0.8332,0.1054,0.0614
0.8332,0.1141,0.0527
0.8331,0.1137,0.0532
0.833,0.0654,0.1016
0.833,0.0796,0.0874
0.8329,0.0821,0.085
0.8329,0.0908,0.0763
0.8328,0.0305,0.1367
0.8327,0.091,0.0763
0.8327,0.109,0.0583
0.8326,0.0635,0.1039
0.8326,0.0958,0.0716
0.8326,0.0982,0.0692
0.8325,0.0946,0.0729
0.8325,0.1448,0.0227
0.8324,0.0885,0.0791
0.8323,0.0464,0.1213
0.8323,0.1021,0.0656
0.8322,0.074,0.0938
0.8321,0.0437,0.1242
0.8321,0.0623,0.1056
0.832,0.0695,0.0985
0.8319,0.0762,0.0919
0.8319,0.0791,0.089
0.8319,0.0933,0.0748
0.8319,0.1315,0.0366
0.8318,0.0452,0.123
0.8318,0.0561,0.1121
0.8318,0.0635,0.1047
0.8318,0.0693,0.0989
0.8316,0.1137,0.0547
0.8316,0.1396,0.0288
0.8314,0.0663,0.1023
0.8314,0.0773,0.0913
0.8314,0.0899,0.0787
0.8314,0.1157,0.0529
0.8313,0.03,0.1387
0.8313,0.0877,0.081
0.8313,0.1201,0.0486
0.8312,0.0861,0.0827
0.8311,0.1112,0.0577
0.8311,0.1244,0.0445
0.831,0.1337,0.0353
0.8309,0.0775,0.0916
0.8309,0.0987,0.0704
0.8308,0.0704,0.0988
0.8308,0.1109,0.0583
0.8307,0.1319,0.0374
0.8306,0.0829,0.0865
0.8305,0.0988,0.0707
0.8305,0.1261,0.0434
0.8303,0.0846,0.0851
0.8303,0.0864,0.0833
0.8301,0.0666,0.1033
0.8301,0.0981,0.0718
0.83,0.0838,0.0862
0.83,0.0862,0.0838
0.83,0.0935,0.0765
0.8299,0.1364,0.0337
0.8298,0.0881,0.0821
0.8297,0.1146,0.0557
0.8296,0.0947,0.0757
0.8296,0.0969,0.0735
0.8294,0.141,0.0296
0.8293,0.0412,0.1295
0.8293,0.0975,0.0732
0.8293,0.1046,0.0661
0.8292,0.1067,0.0641
0.8289,0.0917,0.0794
0.8288,0.0877,0.0835
0.8288,0.0932,0.078
0.8287,0.1199,0.0514
0.8286,0.037,0.1344
0.8286,0.0504,0.121
0.8286,0.0825,0.0889
0.8286,0.0916,0.0798
0.8285,0.0402,0.1313
0.8285,0.0769,0.0946
0.8285,0.0903,0.0812
0.8284,0.0721,0.0995
0.8283,0.0836,0.0881
0.8283,0.0871,0.0846
0.8281,0.0905,0.0814
0.8281,0.1264,0.0455
0.828,0.0517,0.1203
0.8277,0.0373,0.135
0.8277,0.0821,0.0902
0.8276,0.0813,0.0911
0.8275,0.1082,0.0643
0.8274,0.0515,0.1211
0.8274,0.1021,0.0705
0.8273,0.0871,0.0856
0.8272,0.091,0.0818
0.8272,0.0945,0.0783
0.8272,0.1038,0.069
0.8272,0.1241,0.0487
0.827,0.0883,0.0847
0.827,0.0906,0.0824
0.8269,0.0682,0.1049
0.8267,0.0761,0.0972
0.8267,0.1136,0.0597
0.8266,0.1155,0.0579
0.8265,0.0698,0.1037
0.8265,0.085,0.0885
0.8264,0.0596,0.114
0.8263,0.095,0.0787
0.8263,0.1182,0.0555
0.8262,0,0.1738
0.8262,0.1224,0.0514
0.8261,0.0457,0.1282
0.826,0.0747,0.0993
0.8259,0.0369,0.1372
0.8259,0.0424,0.1317
0.8258,0.083,0.0912
0.8258,0.0898,0.0844
0.8258,0.0904,0.0838
0.8257,0.111,0.0633
0.8257,0.1141,0.0602
0.8255,0.0713,0.1032
0.8254,0.0938,0.0808
0.8253,0.0866,0.0881
0.8253,0.1005,0.0742
0.8253,0.1084,0.0663
0.8252,0.0748,0.1
0.8252,0.1067,0.0681
0.8251,0.0427,0.1322
0.8247,0.0605,0.1148
0.8247,0.0714,0.1039
0.8247,0.0724,0.1029
0.8247,0.0901,0.0852
0.8247,0.1222,0.0531
0.8246,0.0133,0.1621
0.8244,0.008,0.1676
0.8244,0.0838,0.0918
0.8243,0.0755,0.1002
0.8243,0.0929,0.0828
0.8243,0.0943,0.0814
0.8242,0.0096,0.1662
0.8242,0.0777,0.0981
0.8241,0.0685,0.1074
0.824,0.0748,0.1012
0.824,0.1141,0.0619
0.8239,0.0734,0.1027
0.8239,0.0754,0.1007
0.8238,0.0909,0.0853
0.8237,0.0689,0.1074
0.8237,0.0721,0.1042
0.8237,0.0994,0.0769
0.8237,0.1357,0.0406
0.8235,0.0484,0.1281
0.8234,0.1309,0.0457
0.8234,0.1355,0.0411
0.8233,0.0944,0.0823
0.8232,0.0435,0.1333
0.8232,0.0818,0.095
0.8232,0.1126,0.0642
0.8231,0.0762,0.1007
0.8231,0.0958,0.0811
0.823,0.0127,0.1643
0.823,0.0851,0.0919
0.823,0.0908,0.0862
0.823,0.0954,0.0816
0.8229,0.0867,0.0904
0.8227,0.1041,0.0732
0.8226,0.076,0.1014
0.8226,0.0845,0.0929
0.8226,0.1042,0.0732
0.8225,0.0516,0.1259
0.8225,0.0902,0.0873
0.8224,0.1459,0.0317
0.8223,0.1189,0.0588
0.8222,0.0756,0.1022
0.8222,0.0902,0.0876
0.8221,0.1345,0.0434
0.822,0.0868,0.0912
0.822,0.1325,0.0455
0.8219,0.1003,0.0778
0.8218,0.0885,0.0897
0.8218,0.0897,0.0885
0.8215,0.0835,0.095
0.8215,0.0867,0.0918
0.8215,0.1105,0.068
0.8215,0.1535,0.025
0.8214,0.0571,0.1215
0.8214,0.0715,0.1071
0.8213,0.0519,0.1268
0.8213,0.0664,0.1123
0.8213,0.0909,0.0878
0.8213,0.1071,0.0716
0.8212,0.0719,0.1069
0.8211,0.0651,0.1138
0.8209,0.0267,0.1524
0.8208,0.0263,0.1529
0.8208,0.0889,0.0903
0.8207,0.0399,0.1394
0.8207,0.0872,0.0921
0.8207,0.1139,0.0654
0.8204,0.0686,0.111
0.8204,0.111,0.0686
0.8204,0.1464,0.0332
0.8203,0.046,0.1337
0.8203,0.1299,0.0498
0.8202,0.1157,0.0641
0.8199,0.0964,0.0837
0.8198,0.0442,0.136
0.8198,0.0724,0.1078
0.8198,0.1061,0.0741
0.8195,0.0856,0.0949
0.8195,0.098,0.0825
0.8195,0.1181,0.0624
0.8193,0.0927,0.088
0.8192,0.0581,0.1227
0.8192,0.0799,0.1009
0.8192,0.0818,0.099
0.8192,0.0905,0.0903
0.8192,0.0914,0.0894
0.8192,0.0948,0.086
0.8192,0.1529,0.0279
0.8191,0.0753,0.1056
0.8191,0.0845,0.0964
0.819,0.0083,0.1727
0.819,0.0493,0.1317
0.8189,0.0798,0.1013
0.8189,0.0978,0.0833
0.8188,0.0449,0.1363
0.8187,0.1337,0.0476
0.8185,0.0955,0.086
0.8185,0.0956,0.0859
0.8185,0.1081,0.0734
0.8184,0.1172,0.0644
0.8184,0.123,0.0586
0.8183,0.076,0.1057
0.8182,0.1319,0.0499
0.8181,0.0454,0.1365
0.818,0.0924,0.0896
0.818,0.1179,0.0641
0.8179,0.0841,0.098
0.8179,0.1272,0.0549
0.8178,0.0117,0.1705
0.8178,0.0511,0.1311
0.8178,0.1287,0.0535
0.8178,0.1301,0.0521
0.8177,0.0675,0.1148
0.8177,0.1134,0.0689
0.8175,0.108,0.0745
0.8173,0.0737,0.109
0.8172,0.0942,0.0886
0.8171,0.0762,0.1067
0.817,0.0769,0.1061
0.817,0.1296,0.0534
0.817,0.141,0.042
0.8169,0.0779,0.1052
0.8168,0.055,0.1282
0.8167,0.0877,0.0956
0.8167,0.0927,0.0906
0.8166,0.0651,0.1183
0.8165,0.0597,0.1238
0.8165,0.0889,0.0946
0.8165,0.0996,0.0839
0.8164,0.0781,0.1055
0.8164,0.1213,0.0623
0.8163,0.0755,0.1082
0.8163,0.0922,0.0915
0.8161,0.0832,0.1007
0.816,0.0907,0.0933
0.816,0.11,0.074
0.816,0.1134,0.0706
0.8158,0.0631,0.1211
0.8158,0.1001,0.0841
0.8158,0.1648,0.0194
0.8157,0.056,0.1283
0.8157,0.0762,0.1081
0.8157,0.0826,0.1017
0.8157,0.1265,0.0578
0.8156,0.0591,0.1253
0.8156,0.1041,0.0803
0.8156,0.1698,0.0146
0.8155,0.0981,0.0864
0.8154,0.0767,0.1079
0.8153,0.0836,0.1011
0.8153,0.0893,0.0954
0.8152,0.0526,0.1322
0.8152,0.1114,0.0734
0.8151,0.1186,0.0663
0.815,0.063,0.122
0.8149,0.0992,0.0859
0.8149,0.109,0.0761
0.8148,0.129,0.0562
0.8147,0.1009,0.0844
0.8145,0.1243,0.0612
0.8144,0.0766,0.109
0.8144,0.1101,0.0755
0.8143,0.0587,0.127
0.8143,0.0952,0.0905
0.8142,0.0996,0.0862
0.8141,0.103,0.0829
0.814,0.0506,0.1354
0.8139,0.0865,0.0996
0.8138,0.0418,0.1444
0.8138,0.0737,0.1125
0.8138,0.1177,0.0685
0.8136,0.0925,0.0939
0.8135,0.0134,0.1731
0.8135,0.0397,0.1468
0.8134,0.0882,0.0984
0.8134,0.0988,0.0878
0.8134,0.131,0.0556
0.813,0.057,0.13
0.8129,0.06,0.1271
0.8129,0.0732,0.1139
0.8129,0.0849,0.1022
0.8129,0.1033,0.0838
0.8129,0.1673,0.0198
0.8127,0.0877,0.0996
0.8127,0.0888,0.0985
0.8127,0.0916,0.0957
0.8127,0.1002,0.0871
0.8126,0.0887,0.0987
0.8125,0.1575,0.03
0.8124,0.1006,0.087
0.8121,0.0468,0.1411
0.8121,0.0631,0.1248
0.8121,0.1024,0.0855
0.812,0.0792,0.1088
0.8119,0.0955,0.0926
0.8118,0.0488,0.1394
0.8117,0.1705,0.0178
0.8116,0.0448,0.1436
0.8116,0.0635,0.1249
0.8116,0.1015,0.0869
0.8116,0.1123,0.0761
0.8116,0.1304,0.058
0.8115,0.0163,0.1722
0.8115,0.0185,0.17
0.8115,0.0486,0.1399
0.8115,0.0872,0.1013
0.8114,0.1059,0.0827
0.8113,0.1242,0.0645
0.8111,0.06,0.1289
0.8111,0.088,0.1009
0.8111,0.1022,0.0867
0.8111,0.1032,0.0857
0.811,0.0909,0.0981
0.811,0.1318,0.0572
0.8109,0.0855,0.1036
0.8108,0.0819,0.1073
0.8108,0.0878,0.1014
0.8107,0.0735,0.1158
0.8107,0.0861,0.1032
0.8107,0.0957,0.0936
0.8106,0.1138,0.0756
0.8105,0.1041,0.0854
0.8105,0.1451,0.0444
0.8104,0.0822,0.1074
0.8103,0.0616,0.1281
0.8103,0.085,0.1047
0.8101,0.0972,0.0927
0.81,0.1356,0.0544
0.8099,0.1006,0.0895
0.8094,0.0552,0.1354
0.8093,0.1337,0.057
0.8092,0.1469,0.0439
0.8091,0.0397,0.1512
0.8091,0.0895,0.1014
0.8091,0.1594,0.0315
0.809,0.0687,0.1223
0.809,0.104,0.087
0.809,0.1571,0.0339
0.8088,0.0571,0.1341
0.8088,0.0743,0.1169
0.8088,0.1147,0.0765
0.8087,0.0457,0.1456
0.8087,0.0485,0.1428
0.8087,0.1057,0.0856
0.8086,0.0653,0.1261
0.8085,0.1111,0.0804
0.8084,0.0716,0.12
0.8084,0.1308,0.0608
0.8083,0.0773,0.1144
0.8083,0.1063,0.0854
0.8081,0.0934,0.0985
0.808,0.0684,0.1236
0.808,0.0693,0.1227
0.808,0.0848,0.1072
0.8079,0.0076,0.1845
0.8079,0.0503,0.1418
0.8076,0.094,0.0984
0.8075,0.0836,0.1089
0.8075,0.1502,0.0423
0.8074,0.0682,0.1244
0.8074,0.1036,0.089
0.8074,0.1161,0.0765
0.8074,0.1545,0.0381
0.8073,0.0827,0.11
0.8072,0.0698,0.123
0.8072,0.0966,0.0962
0.8071,0.1326,0.0603
0.8069,0.0832,0.1099
0.8069,0.1046,0.0885
0.8068,0.1338,0.0594
0.8067,0.0998,0.0935
0.8066,0.0572,0.1362
0.8065,0.0944,0.0991
0.8065,0.1157,0.0778
0.8064,0.0338,0.1598
0.8064,0.1086,0.085
0.8064,0.1135,0.0801
0.8063,0.0655,0.1282
0.8063,0.0812,0.1125
0.8063,0.1108,0.0829
0.8062,0.0768,0.117
0.8062,0.112,0.0818
0.8061,0.0602,0.1337
0.8061,0.0935,0.1004
0.8061,0.0951,0.0988
0.806,0.1207,0.0733
0.8059,0.0827,0.1114
0.8059,0.0925,0.1016
0.8057,0.0965,0.0978
0.8057,0.1289,0.0654
0.8056,0.0868,0.1076
0.8056,0.1067,0.0877
0.8055,0.1063,0.0882
0.8054,0.0809,0.1137
0.8054,0.0835,0.1111
0.8054,0.1031,0.0915
0.8053,0.0507,0.144
0.8053,0.1025,0.0922
0.8052,0.0873,0.1075
0.8051,0.0174,0.1775
0.805,0.1015,0.0935
0.8049,0.0613,0.1338
0.8049,0.0761,0.119
0.8049,0.1193,0.0758
0.8048,0.0883,0.1069
0.8047,0.0829,0.1124
0.8046,0.063,0.1324
0.8046,0.0941,0.1013
0.8045,0.0522,0.1433
0.8045,0.0756,0.1199
0.8045,0.1296,0.0659
0.8044,0.0749,0.1207
0.8044,0.0927,0.1029
0.8043,0.1219,0.0738
0.8042,0.0648,0.131
0.8041,0.0786,0.1173
0.8041,0.1127,0.0832
0.8039,0.1432,0.0529
0.8038,0.0808,0.1154
0.8036,0.0616,0.1348
0.8036,0.0693,0.1271
0.8036,0.0846,0.1118
0.8036,0.1354,0.061
0.8035,0.0486,0.1479
0.8035,0.1073,0.0892
0.8035,0.1224,0.0741
0.8034,0.1501,0.0465
0.8032,0.1121,0.0847
0.8032,0.1373,0.0595
0.8031,0.0621,0.1348
0.8031,0.0822,0.1147
0.8031,0.0876,0.1093
0.803,0.044,0.153
0.803,0.0811,0.1159
0.8029,0.1158,0.0813
0.8028,0.0889,0.1083
0.8028,0.1303,0.0669
0.8027,0.0972,0.1001
0.8027,0.1126,0.0847
0.8026,0.0781,0.1193
0.8025,0.0854,0.1121
0.8025,0.1116,0.0859
0.8025,0.1288,0.0687
0.8024,0.0731,0.1245
0.8024,0.0925,0.1051
0.8024,0.1137,0.0839
0.8024,0.1337,0.0639
0.8023,0.0611,0.1366
0.8023,0.1004,0.0973
0.8021,0.0693,0.1286
0.8021,0.0927,0.1052
0.802,0.0453,0.1527
0.8019,0.0868,0.1113
0.8018,0.1197,0.0785
0.8017,0.0979,0.1004
0.8017,0.1061,0.0922
0.8017,0.1342,0.0641
0.8016,0.0614,0.137
0.8016,0.1094,0.089
0.8016,0.1109,0.0875
0.8015,0.1008,0.0977
0.8015,0.1081,0.0904
0.8015,0.1135,0.085
0.8014,0.0987,0.0999
0.8014,0.1056,0.093
0.8013,0.0596,0.1391
0.8012,0.1085,0.0903
0.8012,0.1173,0.0815
0.8012,0.1257,0.0731
0.8011,0.1015,0.0974
0.8011,0.1016,0.0973
0.8011,0.1075,0.0914
0.801,0.049,0.15
0.8009,0.1008,0.0983
0.8008,0.0756,0.1236
0.8008,0.1039,0.0953
0.8008,0.1111,0.0881
0.8008,0.1188,0.0804
0.8007,0.1111,0.0882
0.8006,0.1082,0.0912
0.8006,0.1084,0.091
0.8006,0.1111,0.0883
0.8006,0.12,0.0794
0.8006,0.1285,0.0709
0.8005,0.0505,0.149
0.8005,0.0977,0.1018
0.8005,0.1287,0.0708
0.8004,0.0846,0.115
0.8004,0.0993,0.1003
0.8004,0.1307,0.0689
0.8002,0.0463,0.1535
0.8002,0.0873,0.1125
0.8001,0.1241,0.0758
0.8,0.0915,0.1085
0.8,0.0995,0.1005
0.7999,0.0132,0.1869
0.7999,0.0799,0.1202
0.7999,0.1121,0.088
0.7998,0.0648,0.1354
0.7998,0.1005,0.0997
0.7998,0.1102,0.09
0.7998,0.1363,0.0639
0.7997,0.0609,0.1394
0.7996,0.0772,0.1232
0.7996,0.1001,0.1003
0.7995,0.0214,0.1791
0.7995,0.1274,0.0731
0.7994,0.0626,0.138
0.7994,0.095,0.1056
0.7994,0.1735,0.0271
0.7993,0.0907,0.11
0.7993,0.1069,0.0938
0.7992,0.068,0.1328
0.7992,0.1244,0.0764
0.7991,0.1091,0.0918
0.799,0.0811,0.1199
0.799,0.0883,0.1127
0.799,0.0966,0.1044
0.7989,0.0841,0.117
0.7989,0.091,0.1101
0.7988,0.0492,0.152
0.7988,0.0829,0.1183
0.7987,0.0934,0.1079
0.7987,0.1076,0.0937
0.7986,0.1004,0.101
0.7986,0.1124,0.089
0.7986,0.1236,0.0778
0.7986,0.1275,0.0739
0.7986,0.134,0.0674
0.7986,0.157,0.0444
0.7985,0.1142,0.0873
0.7984,0.0581,0.1435
0.7984,0.0906,0.111
0.7984,0.1112,0.0904
0.7982,0.1411,0.0607
0.7982,0.1476,0.0542
